AL, 13, 2003091512,   , BEST,   0, 248N,  694W, 120,  946, HU,  34, NEQ,  180,  180,  180,  180, 1011,  240,  30,   0,   0, 
AL, 13, 2003091518,   , BEST,   0, 253N,  698W, 115,  949, HU,  34, NEQ,  180,  180,  140,  140, 1011,  240,  30,   0,   0, 
AL, 13, 2003091600,   , BEST,   0, 257N,  702W, 105,  952, HU,  34, NEQ,  175,  150,  150,  150, 1011,  275,  30,   0,   0, 
AL, 13, 2003091606,   , BEST,   0, 263N,  705W, 100,  955, HU,  34, NEQ,  175,  150,  150,  150, 1010,  275,  40,   0,   0, 
AL, 13, 2003091612,   , BEST,   0, 268N,  709W,  95,  959, HU,  34, NEQ,  200,  200,  100,  150, 1010,  300,  50,   0,   0, 
AL, 13, 2003091618,   , BEST,   0, 274N,  712W,  95,  959, HU,  34, NEQ,  240,  200,  120,  180, 1010,  300,  55,   0,   0, 
AL, 13, 2003091700,   , BEST,   0, 281N,  715W,  95,  957, HU,  34, NEQ,  240,  200,  150,  200, 1010,  300,  55,   0,   0, 
AL, 13, 2003091706,   , BEST,   0, 289N,  719W,  95,  957, HU,  34, NEQ,  225,  200,  175,  200, 1010,  300,  55,   0,   0, 
AL, 13, 2003091712,   , BEST,   0, 297N,  725W,  90,  957, HU,  34, NEQ,  225,  200,  175,  200, 1010,  300,  55,   0,   0, 
AL, 13, 2003091718,   , BEST,   0, 306N,  730W,  90,  955, HU,  34, NEQ,  275,  250,  150,  200, 1010,  300,  40,   0,   0, 
AL, 13, 2003091800,   , BEST,   0, 315N,  735W,  90,  953, HU,  34, NEQ,  275,  250,  150,  200, 1010,  300,  40,   0,   0, 
AL, 13, 2003091806,   , BEST,   0, 325N,  743W,  90,  956, HU,  34, NEQ,  300,  250,  150,  200, 1010,  300,  45,   0,   0, 
AL, 13, 2003091812,   , BEST,   0, 337N,  752W,  90,  956, HU,  34, NEQ,  300,  250,  150,  250, 1010,  300,  45,   0,   0, 
AL, 13, 2003091818,   , BEST,   0, 351N,  764W,  85,  958, HU,  34, NEQ,  300,  200,  200,  200, 1010,  300,  45,   0,   0, 
