AL, 04, 2012062018,   , BEST,   0, 200N,  902W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 
AL, 04, 2012062100,   , BEST,   0, 205N,  900W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 
AL, 04, 2012062106,   , BEST,   0, 209N,  899W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 
AL, 04, 2012062112,   , BEST,   0, 213N,  895W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 
AL, 04, 2012062118,   , BEST,   0, 217N,  890W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 1009,  240, 120,  30,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 04, 2012062200,   , BEST,   0, 220N,  887W,  20, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  240, 120,  30,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 04, 2012062206,   , BEST,   0, 223N,  884W,  20, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  240, 120,  30,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 04, 2012062212,   , BEST,   0, 226N,  881W,  25, 1006, DB,   0,    ,    0,    0,    0,    0, 1007,  250, 150,  35,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 04, 2012062218,   , BEST,   0, 229N,  879W,  25, 1005, DB,   0,    ,    0,    0,    0,    0, 1007,  225, 150,  35,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 04, 2012062300,   , BEST,   0, 233N,  879W,  30, 1004, DB,   0,    ,    0,    0,    0,    0, 1007,  225, 150,  40,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 04, 2012062306,   , BEST,   0, 244N,  878W,  30, 1004, DB,   0,    ,    0,    0,    0,    0, 1008,  250, 150,  40,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 04, 2012062312,   , BEST,   0, 254N,  876W,  30, 1002, LO,   0,    ,    0,    0,    0,    0, 1008,  280, 120,  40,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 04, 2012062318,   , BEST,   0, 260N,  876W,  40, 1001, TS,  34, NEQ,  150,  150,    0,    0, 1008,  250, 120,  50,   0,   L,   0,    ,   0,   0,      DEBBY, M, 
AL, 04, 2012062400,   , BEST,   0, 265N,  874W,  45,  998, TS,  34, NEQ,  150,  150,    0,    0, 1008,  250, 120,  55,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  210,  150,    0,    0
AL, 04, 2012062406,   , BEST,   0, 270N,  873W,  45,  998, TS,  34, NEQ,  150,  150,    0,    0, 1010,  220, 120,  55,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  180,   90,    0,    0
AL, 04, 2012062412,   , BEST,   0, 278N,  865W,  50,  994, TS,  34, NEQ,  175,  150,    0,   60, 1010,  220,  25,  60,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  180,   90,    0,    0
AL, 04, 2012062412,   , BEST,   0, 278N,  865W,  50,  994, TS,  50, NEQ,   25,    0,    0,    0, 1010,  220,  25,  60,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  180,   90,    0,    0
AL, 04, 2012062418,   , BEST,   0, 283N,  859W,  50,  992, TS,  34, NEQ,  175,  150,   40,  100, 1010,  220,  25,  60,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  180,  180,    0,   60
AL, 04, 2012062418,   , BEST,   0, 283N,  859W,  50,  992, TS,  50, NEQ,    0,    0,    0,   25, 1010,  220,  25,  60,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  180,  180,    0,   60
AL, 04, 2012062500,   , BEST,   0, 285N,  858W,  50,  990, TS,  34, NEQ,  175,  160,   80,  120, 1010,  220,  25,  60,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  180,  210,   30,  125
AL, 04, 2012062500,   , BEST,   0, 285N,  858W,  50,  990, TS,  50, NEQ,    0,    0,    0,   75, 1010,  220,  25,  60,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  180,  210,   30,  125
AL, 04, 2012062506,   , BEST,   0, 286N,  858W,  45,  993, TS,  34, NEQ,  175,  160,   80,  120, 1010,  300,  75,  55,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  150,  210,  120,  150
AL, 04, 2012062512,   , BEST,   0, 286N,  855W,  40,  994, TS,  34, NEQ,  100,  200,   80,   90, 1010,  300,  75,  50,   0,   L,   0,    ,   0,   0,      DEBBY, M, 12, NEQ,  150,  210,  120,  150
